"Project","Strain","StrainShort","Diet","StrainColors","ID","BW_Week7","BW_Week8","BW_Week9","BW_Week10","BW_Week11","BW_Week12","BW_Week13","BW_Week14","BW_Week15","BW_Week16","BW_Week17","BW_Week18","BW_Week19","BW_Week20","BW_Week21","BW_Week22","BW_Week23","BW_Week24","BW_PercGain_Week7","BW_PercGain_Week8","BW_PercGain_Week9","BW_PercGain_Week10","BW_PercGain_Week11","BW_PercGain_Week12","BW_PercGain_Week13","BW_PercGain_Week14","BW_PercGain_Week15","BW_PercGain_Week16","BW_PercGain_Week17","BW_PercGain_Week18","BW_PercGain_Week19","BW_PercGain_Week20","BW_PercGain_Week21","BW_PercGain_Week22","BW_PercGain_Week23","BW_PercGain_Week24","Liver_Weight","Liver_Percentage","Heart_Weight","Heart_Percentage","scWAT_Weight","scWAT_Percentage","eWAT_Weight","eWAT_Percentage","Spleen_Weight","Spleen_Percentage","Kidney_Weight","Kidney_Percentage","Gastrocnemius_Weight","Gastrocnemius_Percentage","BAT_Weight","BAT_Percentage","Food_intake_CLAMS","BW_loss_CLAMS","VO2_DAY","VCO2_DAY","RER_DAY","EE_DAY","XAMB_DAY","VO2_NIGHT","VCO2_NIGHT","EE_NIGHT","RER_NIGHT","XAMB_NIGHT","BW_EchoMRI","Fat_mass_g","Lean_mass_g","Fat_mass_perc","Lean_mass_perc","BW_ogtt","ogtt_glycemia_t0","ogtt_glycemia_t15","ogtt_glycemia_t30","ogtt_glycemia_t45","ogtt_glycemia_t60","ogtt_glycemia_t90","ogtt_glycemia_t120","ogtt_glycemia_t150","ogtt_glycemia_t180","ogtt_AUC","BW_itt","itt_glycemia_t0","itt_glycemia_t15","itt_glycemia_t30","itt_glycemia_t45","itt_glycemia_t60","itt_AUC","ogtt_insulin_t0","ogtt_insulin_t15","ogtt_insulin_t30","ogtt_insulin_t60","insulin_AUC","ogtt_glp1_t0","ogtt_glp1_t15","ogtt_glp1_t30","ogtt_glp1_t60","glp1_AUC","HOMA_IR","plasma_ASAT","plasma_ALAT","plasma_Cholesterol","plasma_HDL-Cholesterol","plasma_LDL-Cholesterol","plasma_TGL","plasma_Crea","plasma_Urea","ALAT_ASAT_ratio","Urea_Crea_ratio","Fibrosis_perc","Steatosis_perc","Steatosis_score","Ballooning_score","Lobular_inflammation_score","NAS_score","urine_creatinine","urine_glucose","urine_albumin","urine_ACR","plasma_GDF_15","plasma_TIMP_1","plasma_FGF_21","TG_mg_dl","Chol_mg_dl","TG_mg_dl_mg_prot","Chol_mg_dl_mg_prot","ATP","CS_activity","NAD"
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-005067",15.9,14.84,14.15,14.56,15.56,15.63,15.46,15.39,15.11,15.54,16.43,17,16.42,16.65,14.92,15.9,16.43,16.3,0,-6.66666666666667,-11.0062893081761,-8.42767295597484,-2.13836477987421,-1.69811320754717,-2.76729559748427,-3.20754716981132,-4.9685534591195,-2.26415094339623,3.33333333333333,6.91823899371069,3.27044025157234,4.71698113207546,-6.16352201257862,0,3.33333333333333,2.51572327044025,0.463,2.84049079754601,0.0925,0.567484662576687,0.2166,1.32883435582822,0.212,1.30061349693252,0.0263,0.161349693251534,0.16,0.98159509202454,0.21,1.28834355828221,0.0396,0.242944785276074,0.740000000000009,3.22,1772.77568474097,1289.04573417903,0.727,8319.93625510675,6364,2208.53800054048,1557.25912855485,10396.5531260432,0.7475,12939,17,2.147,12.152,12.627,71.483,15.2,68,208,177,150,153,127,106,90,82,11085,15.31,65,76,66,58,60,75,604.89,2419.19,1225.05,NA,NA,4.78,42.55,13.18,66.42,818.55,2.55035334878128,175,47,2.2,1.949,0.18,1.54,9,6,0.268571428571429,666.666666666667,2.31560293411785,2.378036737,0,0,0,0,NA,NA,NA,NA,51.5597950428118,1080.34035531071,1142.20825340965,NA,NA,NA,NA,5.61466513279648,2.39559413942344,5065.17970221468
"Aim2a_Step1","CAST/EiJ","CAST","WD","#107F40","HDP-005068",15.06,15.98,16.02,15.72,15.66,15.9,15.93,16.63,16.64,16.68,17.22,17.3,16.55,17.7,16.8,17.03,17.38,18.08,0,6.10889774236388,6.37450199203187,4.38247011952191,3.98406374501992,5.57768924302789,5.77689243027888,10.4249667994688,10.4913678618858,10.7569721115538,14.3426294820717,14.8738379814077,9.8937583001328,17.5298804780876,11.5537848605578,13.0810092961487,15.4050464807437,20.0531208499336,0.5015,2.77378318584071,0.0945,0.522676991150443,0.3282,1.81526548672566,0.459,2.53871681415929,0.0303,0.167588495575221,0.163,0.901548672566372,0.214,1.18362831858407,0.0362,0.200221238938053,0.340000000000003,3.13,2270.2586563094,1636.93083216263,0.712,10776.7091149492,3021,2592.64110404099,1826.35732584084,12138.3560738782,0.734,5852,17.3,3.615,11.378,20.897,65.77,16.9,70,118,161,164,132,137,139,130,98,11235,16.71,145,101,86,87,95,-2415,1387.39,3453.38,3849.47,1258.32,104852.25,68.64,212.04,10.89,NA,NA,6.02159632523356,110,60,3.6,1.996,0.72,2.28,8,8,0.545454545454545,1000,2.32516965431401,4.260138035,0,0,0,0,53.52,34,0.3,5.60538116591928,25.0617817822201,758.378535344485,108.885726849442,NA,NA,NA,NA,9.31596058620517,2.40628223686593,3212.77558928406
"Aim2a_Step1","CAST/EiJ","CAST","WD","#107F40","HDP-005069",16.5,17.25,17.44,17.92,18.15,18.14,18.2,19.15,19.44,20.53,21.2,21,20.73,21.6,20.7,21.15,21.64,22.2,0,4.54545454545455,5.6969696969697,8.60606060606062,9.99999999999999,9.93939393939394,10.3030303030303,16.0606060606061,17.8181818181818,24.4242424242424,28.4848484848485,27.2727272727273,25.6363636363636,30.9090909090909,25.4545454545454,28.1818181818182,31.1515151515152,34.5454545454545,0.6652,2.9963963963964,0.105,0.472972972972973,0.447,2.01351351351351,0.667,3.0045045045045,0.0357,0.160810810810811,0.2145,0.966216216216216,0.253,1.13963963963964,0.0478,0.215315315315315,0.859999999999985,1.7,2762.80169018119,2028.86199240851,0.748,13056.3224951658,4025,3738.88132922724,2705.65064814152,17808.4241208909,0.732,13193,21,5.495,12.864,26.169,61.257,20.9,80,273,221,173,155,149,148,119,102,13935,21.03,162,132,103,130,131,-1815,1814.36,6925.78,1786.56,1355.69,75837.3,57.83,82.39,33.97,4.78,-347.4,8.99970943067879,380,72,3.8,2.71,0.65,2.88,8,7,0.189473684210526,875,0.884220049637185,3.9594419,0,0,0,0,73.15,39,NA,NA,31.1844961995859,905.041611947221,174.936813471458,8.33696110914518,20.4571694620615,0.414774184534586,1.01776962497818,8.76576801880658,2.44368014687144,4994.48976212333
"Aim2a_Step1","CAST/EiJ","CAST","WD","#107F40","HDP-005070",15.8,17.18,17.45,18.12,17.93,18.41,18.64,19.83,19.49,20.29,20.81,21,19.45,20.4,20.08,21.43,21.91,21.7,0,8.73417721518987,10.4430379746835,14.6835443037975,13.4810126582278,16.5189873417721,17.9746835443038,25.506329113924,23.3544303797468,28.4177215189873,31.7088607594937,32.9113924050633,23.1012658227848,29.1139240506329,27.0886075949367,35.6329113924051,38.6708860759494,37.3417721518987,0.6625,3.05299539170507,0.1077,0.4963133640553,0.45,2.07373271889401,0.711,3.27649769585253,0.0333,0.153456221198157,0.2019,0.930414746543779,0.232,1.06912442396313,0.045,0.207373271889401,0.25,3.77,2528.79909275397,1825.31037364212,0.728,11958.2819774382,2325,3062.29109466396,2197.42300346186,14351.9399471768,0.71,5786,21,5.916,12.22,28.17,58.189,20.4,88,259,251,181,193,165,143,107,107,14085,21.35,162,184,166,160,179,360,940.45,3422.82,1371.59,1122.48,50169.75,36.24,65.67,26.45,NA,NA,5.13137106610047,370,77,4,2.92,0.85,1.56,12,5,0.208108108108108,416.666666666667,1.44074866890518,3.359950066,0,0,0,0,NA,NA,NA,NA,22.4013356879679,869.836264824174,1136.08281538667,8.38447138698048,24.2365270801889,0.417137879949277,1.20579736717358,10.2662932026209,2.39737008750139,4319.66404525445
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005108",27.15,23.93,26.26,25.48,26.9,26.75,26.88,28.52,27.8,29.27,30.11,30.68,29.72,31.19,30.7,31.67,32.19,30.6,0,-11.8600368324125,-3.27808471454879,-6.15101289134438,-0.920810313075507,-1.47329650092081,-0.994475138121545,5.04604051565378,2.39410681399632,7.8084714548803,10.902394106814,13.0018416206262,9.46593001841621,14.8802946593002,13.0755064456722,16.6482504604052,18.5635359116022,12.707182320442,1.097,3.58496732026144,0.1796,0.586928104575163,0.7407,2.42058823529412,0.575,1.87908496732026,0.0759,0.248039215686274,0.4837,1.58071895424837,0.284,0.928104575163399,0.0296,0.0967320261437908,1.63,2.82,1563.22211878235,1214.64508443697,0.8,7333.3820755378,5589,3121.06970179285,2617.39892088852,15108.3843809123,0.8355,21971,30.68,7.007,18.578,22.839,60.554,29.6,81,212,192,192,150,106,114,101,91,9705,31.4,112,100,101,103,87,-480,651.18,2502.9,2042.99,2585.28,69530.1,33.97,17.12,33.97,NA,NA,3.27040177908893,281,39,3.2,2.579,0.22,1.41,12,6,0.138790035587189,500,1.78561848698387,3.046497583,0,0,0,0,18.81,9,0.8,42.5305688463583,253.544825144214,1287.12640806748,7244.14791220759,5.67577503104474,16.9897590708969,0.279594829115505,0.836933944379156,8.41564547591657,2.15140820977914,4794.10274339151
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005109",21.62,18.49,20.37,21.13,22.91,23.12,22.94,23.7,22.92,23.31,23.95,23.75,23.3,24.6,24.5,25.5,25.47,24.6,0,-14.477335800185,-5.78168362627197,-2.26641998149862,5.96669750231267,6.93802035152636,6.1054579093432,9.62072155411655,6.01295097132285,7.81683626271969,10.7770582793709,9.85198889916743,7.77058279370953,13.7835337650324,13.3209990749306,17.9463459759482,17.8075855689177,13.7835337650324,0.908,3.69105691056911,0.1606,0.652845528455284,0.4581,1.86219512195122,0.4036,1.64065040650407,0.0638,0.259349593495935,0.3505,1.42479674796748,0.23,0.934959349593496,0.039,0.158536585365854,0.879999999999995,3.45,1518.46994730519,1117.31137517991,0.762,7193.33962280983,3883,2570.80493404227,1911.859603421,12156.0709060415,0.7595,16180,23.75,3.929,16.028,16.545,67.486,22.8,72,249,209,168,145,103,102,89,72,10680,25.3,111,81,110,117,109,-375,398.01,1963.77,1465.18,1687.55,55501.5,51.9,51.02,31.59,36.24,-622.5,1.77681216266563,179,33,2.9,2.063,0.27,1.23,9,6,0.184357541899441,666.666666666667,1.24464358118049,4.441704273,0,0,0,0,24.01,7,0.4,16.6597251145356,193.041702482353,1176.58750784795,7307.64776277854,7.69678657835854,17.275389421056,0.343606543676721,0.77122274201143,7.26524283499225,2.16783747251764,5323.86948428766
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-005296",26.4,30.01,32.39,33.87,35.24,35.94,36.95,38.14,39.34,40.66,41.7,41,41.94,43.73,40.85,41.64,44.35,45.63,0,13.6742424242424,22.6893939393939,28.2954545454545,33.4848484848485,36.1363636363636,39.9621212121212,44.469696969697,49.0151515151515,54.0151515151515,57.9545454545455,55.3030303030303,58.8636363636364,65.6439393939394,54.7348484848485,57.7272727272727,67.9924242424242,72.8409090909091,2.2067,4.83607275914968,0.1787,0.391628314705238,1.4656,3.21192198115275,2.6691,5.84944115713346,0.076,0.166557089634013,0.4204,0.92132369055446,0.3263,0.715099715099715,0.0469,0.10278325662941,0.949999999999989,2.71,2256.87900490011,1720.69355446664,0.7675,10675.9960422164,1823,2847.71956275914,2099.50998869205,13581.7216358839,0.752,6550,41,16.858,18.383,41.118,44.836,42.11,66,237,219,262,224,221,176,133,114,22500,41,132,119,119,132,110,-390,3742.55,8254.92,7444.82,4904.01,178753.65,72.94,46.44,36.24,39.48,-1498.5,15.3153379632896,127,78,6.5,5.576,0.43,2.01,4,10,0.614173228346457,2500,3.36669353370287,32.91593552,2.5,0,0.5,3,58.14,22,11.7,201.238390092879,68.0738851599138,2786.67947942828,837.720726504519,11.1019788508026,29.2212440529134,0.491238002247905,1.29297540057139,5.06447256539789,2.13103825454619,5402.03478238031
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-005297",26.25,28.82,31.84,34.92,35.27,36.52,37.49,38.96,40.7,41.73,42.88,43.71,43.38,44.87,44.11,45.97,47.8,48.58,0,9.79047619047619,21.2952380952381,33.0285714285714,34.3619047619048,39.1238095238095,42.8190476190476,48.4190476190476,55.0476190476191,58.9714285714286,63.352380952381,66.5142857142857,65.2571428571429,70.9333333333333,68.0380952380952,75.1238095238095,82.0952380952381,85.0666666666667,3.1934,6.57348703170029,0.2024,0.416632358995471,1.361,2.8015644298065,2.8667,5.90098806093042,0.0731,0.150473445862495,0.4285,0.88205022643063,0.3467,0.713668176204199,0.0956,0.196788801976122,1.11000000000001,2.8,2224.63713477851,1626.34457201611,0.736,10460.4329393368,2113,2905.32366549567,2191.86680661469,13655.107366978,0.754,9552,43.71,17.74,19.794,40.586,45.284,43.44,52,393,460,380,309,201,139,135,128,33435,45.39,117,145,134,127,132,825,2146.38,9946.13,6311.86,6403.38,241960.65,71.52,119.92,26.45,67.9,-626.1,6.92030116023458,93,82,7,7.098,0.41,2.06,5,6,0.881720430107527,1200,2.0981224098666,24.71112442,2,0,0.5,2.5,67.43,18,2.2,32.626427406199,75.4117104788156,2236.64029281991,1316.24017606433,15.4991499568364,29.4697407241238,0.717553238742427,1.36433984833906,4.36422747961787,2.26954324678748,940.925498349068
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-005298",26.75,29.71,32.9,35,36.28,37.09,38.01,39.21,39.86,40.04,39.65,40.66,41.28,43.12,42.99,43.68,44.65,45.35,0,11.0654205607477,22.9906542056075,30.8411214953271,35.6261682242991,38.6542056074767,42.0934579439252,46.5794392523364,49.0093457943925,49.6822429906542,48.2242990654206,52,54.3177570093458,61.196261682243,60.7102803738318,63.2897196261682,66.9158878504673,69.5327102803738,1.492,3.28996692392503,0.2001,0.441234840132304,1.4531,3.20418963616318,2.1622,4.76780595369349,0.0932,0.205512679162073,0.4866,1.07298787210584,0.3371,0.743329658213892,0.0845,0.18632855567806,1.70000000000002,1.86,2225.18379796997,1711.06828768076,0.777,10604.5510940976,3471,2991.05690350389,2499.90875278087,14397.0398759038,0.8335,9769,40.66,15.087,19.997,37.106,49.181,41.63,71,316,369,355,288,228,185,142,126,29175,43,129,127,117,115,103,-420,2990.85,9198.8,7071.7,4739.11,215544.75,131.74,61.83,53.64,29.09,-3391.65,13.1664295364684,83,47,3.3,3.388,0.26,0.93,4,6,0.566265060240964,1500,4.77442055817981,16.4334259,2,0.5,1.5,4,67.34,25,1.1,16.3350163350163,52.3936374140675,2132.4099281829,1357.7970089151,14.8311611078166,38.9410058549609,0.760572364503418,1.99697465922876,4.91442004701646,2.45056785572624,4829.22156220178
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-005299",29.84,32.67,36.53,39.08,39.91,41.69,42.63,43.11,44.35,45.22,45.9,44.89,46.28,48.55,47.84,49.8,50.27,51.58,0,9.48391420911529,22.4195710455764,30.9651474530831,33.7466487935657,39.7117962466488,42.8619302949062,44.470509383378,48.6260053619303,51.5415549597855,53.8203753351206,50.4356568364611,55.0938337801609,62.701072386059,60.3217158176944,66.8900804289544,68.4651474530831,72.8552278820375,2.0635,4.00058162078325,0.2223,0.430981000387747,1.6716,3.24079100426522,2.7718,5.3737882900349,0.0918,0.177975959674292,0.522,1.01202016285382,0.3577,0.693485847227608,0.1075,0.208414113997674,2.29999999999998,0.700000000000003,2254.72491531363,1840.85929547616,0.816,10821.231063836,2988,3460.74056769069,2937.3222837786,16729.0757066931,0.844,8868,44.89,18.069,20.357,40.251,45.35,46.9,81,290,318,336,293,249,194,164,153,27795,49,129,129,129,119,121,-150,2990.85,11147.87,8227.83,5117.1,279464.7,117.87,70.09,58.64,37.34,-2493.6,15.0208562317456,70,63,4.7,3.976,0.4,1.37,1,8,0.9,8000,1.23314691544898,38.632267,2.5,0,0.5,3,75.75,27,5.2,68.6468646864686,106.74755824649,2956.21806454633,2057.51403736241,8.53740409830517,20.0893758704843,0.418500200897312,0.984773326984526,5.76471765117791,2.18787438627174,3263.72753764723
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-005355",24.8,23.84,26.12,26.58,27.1,27.77,28.47,28.98,29.16,29.58,28.68,29.46,29.53,30.45,29.58,29.36,30.28,30.65,0,-3.87096774193549,5.32258064516129,7.1774193548387,9.2741935483871,11.9758064516129,14.7983870967742,16.8548387096774,17.5806451612903,19.2741935483871,15.6451612903226,18.7903225806452,19.0725806451613,22.7822580645161,19.2741935483871,18.3870967741935,22.0967741935484,23.5887096774193,1.1532,3.76247960848287,0.141,0.460032626427406,0.7739,2.52495921696574,0.9348,3.04991843393148,0.0478,0.155954323001631,0.3271,1.06721044045677,0.2648,0.86394779771615,0.0539,0.175856443719413,1.59999999999999,0.859999999999999,1755.88108335455,1569.20663206012,0.89,8739.86467033393,821,2815.60504266788,2766.69470608418,14049.2610443945,0.9455,7881,29.46,8.074,16.455,27.407,55.854,28.46,44,230,309,207,132,99,90,86,83,16140,30.2,97,96,99,115,115,285,1882.98,4409.89,3830.14,2272.33,96318.45,73.64,70.81,33.97,NA,NA,5.13704561116799,71,44,4.3,4.253,0.2,1.04,5,6,0.619718309859155,1200,1.243062827814,20.97351074,1,0,0,1,53.36,17,1.6,29.9850074962519,93.1666235666871,1414.54130131701,1977.16851907872,4.21647667411453,13.8216460157895,0.199833017730547,0.655054313544527,5.56464762666933,2.22033234980386,8675.86928873462
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-005356",25.98,26.27,27.94,28.71,29.26,29.62,30.94,30.87,31.15,32.25,31.64,32.3,31.4,32.18,31.6,31.65,32.43,31.96,0,1.11624326404927,7.54426481909161,10.5080831408776,12.6250962278676,14.0107775211701,19.0916089299461,18.8221709006928,19.8999230177059,24.1339491916859,21.7859892224788,24.3264049268668,20.8622016936105,23.8645111624326,21.6320246343341,21.824480369515,24.8267898383372,23.0177059276366,0.9801,3.06664580725907,0.1543,0.48279098873592,0.7362,2.30350438047559,0.9603,3.00469336670839,0.0493,0.154255319148936,0.3223,1.00844806007509,0.2681,0.838861076345432,0.0619,0.193679599499374,1.63999999999999,0.879999999999995,1786.53700045586,1598.39436762397,0.8755,8804.78727650306,3837,2817.23142379578,2826.22954971382,14253.0952590792,0.9855,7980,32.3,8.715,18,26.982,55.728,30.74,55,204,199,170,132,112,101,95,92,12720,31.4,91,93,93,111,113,360,2120.76,4021.45,3974.04,2654.91,84108.75,92.38,93.58,61.04,22.11,-922.2,7.23218040708121,49,36,3.5,3.755,0.14,0.78,5,8,0.73469387755102,1600,3.12038468397861,11.34333801,0,0,0,0,69.75,21,1.9,27.2401433691756,73.3783557300368,1493.00002932472,2176.00125073922,2.34012594313179,10.3946246595639,0.12649329422334,0.561871603219668,4.41424498574501,2.2206239032879,8161.42421425177
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-005357",27.65,26.78,27.63,29.08,29.28,29.37,30.14,30.76,31.25,31.52,30.96,31.66,31.85,31.8,31.33,31.65,32.5,32.57,0,-3.14647377938516,-0.0723327305605771,5.17179023508137,5.89511754068717,6.22061482820977,9.00542495479205,11.24773960217,13.0198915009042,13.996383363472,11.9710669077758,14.502712477396,15.1898734177215,15.0090415913201,13.3092224231465,14.4665461121157,17.5406871609403,17.7938517179024,1.1157,3.42554498004298,0.1527,0.4688363524716,0.8045,2.47006447651213,0.9233,2.83481731654897,0.0472,0.144918636782315,0.356,1.09303039607,0.2651,0.813939207859994,0.067,0.205710776788456,0.389999999999986,3.57,1663.88056751753,1320.56626932118,0.7555,7980.72781054318,2236,2317.5773367451,1735.50729160166,10932.1917758847,0.772,6208,31.66,8.663,17.495,27.363,55.258,30.66,86,228,246,188,130,111,104,103,95,9180,31.6,106,109,112,114,118,255,1510.9,4553.63,3594.37,2159.13,108145.05,38.42,41.54,NA,17.12,NA,8.05655192587112,65,42,3.7,3.548,0.16,0.92,4,6,0.646153846153846,1500,1.72756180886595,20.10676765,0.5,0,0,0.5,53.53,25,1,18.6811133943583,93.9684802454161,973.039197423885,1158.51152674739,4.54051646821519,17.3412085569594,0.220413420787145,0.841806240629095,3.76401740609213,2.27836635342605,10542.4952202527
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-005358",25.37,25.68,26.68,26.89,29.26,27.57,27.84,29.06,29.31,29.57,29.51,30.2,29.7,29.66,28.84,28.34,28.6,27.77,0,1.22191564840362,5.1635790303508,5.99132834055971,15.3330705557745,8.6716594402838,9.73590855340953,14.5447378793851,15.5301537248719,16.5549862041782,16.3184864012613,19.0382341348049,17.0674024438313,16.9097359085534,13.6775719353567,11.7067402443831,12.7315727236894,9.45999211667323,0.9407,3.38746849117753,0.1263,0.454807346056896,0.6765,2.43608210298884,0.7371,2.65430320489737,0.0389,0.140079222182211,0.2947,1.06121714079942,0.2456,0.884407634137559,0.0495,0.178249909974793,1.47,1.05,1684.75731565429,1314.32616951683,0.8285,8106.88231839835,945,2810.96744451518,2508.49011042083,13885.6579204443,0.901,5808,30.2,8.621,16.497,28.546,54.626,28.33,90,164,164,150,136,113,112,107,106,6360,29,100,94,104,110,111,120,1225.05,3183.94,2620.21,2272.33,71238.15,37.34,40.52,20.54,NA,NA,6.836146516022,60,26,4,3.654,0.21,0.91,9,8,0.433333333333333,888.888888888889,1.04682293137005,6.284721375,0,0,0,0,95.13,30,1.1,11.5631241459056,64.7958499760756,771.253416008061,171.987128237952,NA,NA,NA,NA,5.06447256539789,2.17572765536981,6616.90566500216
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005433",20.1,18.3,20.12,20.8,21.6,22.16,22.05,22.87,23.2,23.52,23.84,23.5,23.6,23.6,24.17,23.55,24.14,23.72,0,-8.95522388059702,0.0995024875621869,3.48258706467661,7.46268656716418,10.2487562189055,9.70149253731343,13.7810945273632,15.4228855721393,17.0149253731343,18.6069651741293,16.9154228855721,17.4129353233831,17.4129353233831,20.2487562189055,17.1641791044776,20.0995024875622,18.0099502487562,1.0236,4.31534569983137,0.1442,0.607925801011804,0.4222,1.77993254637437,0.346,1.45868465430017,0.0701,0.295531197301855,0.3182,1.34148397976391,0.2351,0.991146711635751,0.0388,0.163575042158516,0.810000000000002,-0.399999999999999,2230.0458687467,1892.11646246489,0.81,10865.6610802458,3070,4071.72510639342,3643.00869543888,20129.7687859499,0.9305,14153,23.5,4.242,15.459,18.049,65.782,21.9,61,257,251,190,178,135,126,93,82,16365,22.9,159,120,104,134,134,-1785,1418.07,3391.55,2004.93,1179.52,47208,49.66,53.5,36.78,26.32,-328.8,5.36342908170183,75,35,3.3,2.685,0.33,1.75,12,8,0.466666666666667,666.666666666667,0.700905507322067,6.693027496,0,0,0,0,71.59,26,0.2,2.79368626903199,77.0358289174983,1396.76118350493,1043.39713467862,2.72131167425149,15.4383648501445,0.130206300203421,0.73867774402605,8.36562796978943,2.19975303391306,5147.12551714233
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005434",24.14,22.5,24.08,25.13,26.2,26.52,26.38,26.09,27.22,27.16,28.7,28.85,29.4,29.97,28.44,29.1,30,31.24,0,-6.7937033968517,-0.248550124275072,4.10107705053852,8.53355426677713,9.85915492957746,9.27920463960231,8.07787903893952,12.7589063794532,12.5103562551781,18.8898094449047,19.5111847555924,21.7895608947804,24.1507870753935,17.8127589063795,20.5468102734051,24.2750621375311,29.4117647058823,1.6271,5.2083866837388,0.1877,0.600832266325224,0.6635,2.12387964148528,0.6791,2.17381562099872,0.1046,0.3348271446863,0.4236,1.35595390524968,0.2817,0.901728553137004,0.0621,0.198783610755442,2.98999999999998,-0.229999999999997,2222.8883395138,2078.757210548,0.8315,10874.1223565616,3723,3982.17964565307,4020.06978780387,20178.4828697981,1.0165,14942,28.85,5.605,18.295,19.427,63.415,27.7,85,230,173,160,139,100,77,69,61,5970,28.9,165,129,117,122,116,-1905,1582.36,4258.65,2361.59,3740.06,63521.25,30.77,27.48,26.32,28.6,-182.85,8.33948553658009,40,34,5,3.575,0.34,6.18,4,9,0.85,2250,1.26445616170506,10.83106232,0,0,0,0,24.88,14,30,1205.78778135048,117.465355142942,2509.55325594953,1353.85002959487,4.04928884666371,14.7668032321695,0.185747194801088,0.677376295053649,7.91547041464513,2.19528772358999,5558.21953126599
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005435",20.2,21.25,22.73,23.13,25.05,24.96,26.2,26.45,26.9,27.5,28.16,28.54,29,29.38,30.1,30.9,31.64,31.82,0,5.1980198019802,12.5247524752475,14.5049504950495,24.009900990099,23.5643564356436,29.7029702970297,30.9405940594059,33.1683168316832,36.1386138613861,39.4059405940594,41.2871287128713,43.5643564356436,45.4455445544554,49.009900990099,52.970297029703,56.6336633663366,57.5247524752475,1.3491,4.23978629792583,0.1922,0.604022627278441,1.0027,3.15116279069767,0.8399,2.63953488372093,0.0846,0.265870521684475,0.3415,1.07322438717788,0.2733,0.858893777498429,0.0654,0.205531112507857,1.12,0.789999999999999,2005.07998270644,1524.17717028612,0.771,9570.57421430709,799,3944.51040384893,3520.5566086889,19405.9748051703,0.935,11622,28.54,7.387,16.564,25.882,58.038,27.5,63,248,295,222,212,143,119,111,96,18630,29.8,138,135,135,150,144,90,587.75,2078.07,2361.59,2256.85,75570,48.07,46.45,27.48,NA,NA,2.29587492784323,46,42,3.8,3.069,0.24,2.68,12,9,0.91304347826087,750,0.950353402318474,8.841810226,0,0,0,0,30.12,15,0.9,29.8804780876494,81.8952601587044,1651.33325145992,3891.93845263526,4.62109051635287,15.9693264332776,0.205381800726794,0.709747841479004,8.41564547591657,2.02242898751291,8052.44124359703
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005436",22.2,23.7,26.64,28.93,29.9,31.08,33.16,34.61,35.78,36.9,36.53,37.3,37.2,37.24,36.65,37.51,38.5,39.52,0,6.75675675675676,20,30.3153153153153,34.6846846846847,40,49.3693693693694,55.9009009009009,61.1711711711712,66.2162162162162,64.5495495495496,68.018018018018,67.5675675675676,67.7477477477478,65.0900900900901,68.963963963964,73.4234234234234,78.018018018018,1.9674,4.97823886639676,0.2099,0.531123481781376,1.6734,4.23431174089069,1.1749,2.97292510121457,0.1035,0.261892712550607,0.5351,1.3539979757085,0.3174,0.803137651821862,0.0878,0.222165991902834,1.84999999999999,0.959999999999994,2260.2330335616,1796.90235875434,0.7965,10838.6790884006,2700,3124.49006719654,2493.60807825234,14809.8546725888,0.817,15496,37.3,12.893,19.238,34.567,51.576,35.9,106,241,227,200,182,141,125,130,136,9870,37.3,190,178,162,162,173,-1020,2740.01,6578.25,8120.87,9063.55,218999.4,56.45,69.36,73.13,64.12,694.05,18.0083138595589,81,62,5.1,3.529,0.41,3.97,4,5,0.765432098765432,1250,1.17002954104434,13.76345634,1,0,0,1,49.48,25,2.2,44.4624090541633,117.861321283362,2118.30915382902,1450.89838175035,11.1822911096935,20.6213178010837,0.508285959531522,0.937332627321988,7.61536537788226,2.28112432148231,3533.6785810147
